period,providerRecordId,extractDate,serviceStartDate,serviceEndDate,invoiceStartDate,invoiceEndDate,providerInvoiceId,providerFinalBillFlag,providerName,assetAccountId,billingAccountId,providerRegion,assetName,providerAssetId,description,quantity,unitOfMeasure,providerCurrency,pcProviderUnitCost,pcProviderTotalCost,pcProviderTaxCost,pcCustomerUnitCost,pcCustomerTotalCost,customerCurrency,customerConversionRate,customerCurrencyDate,orderId,providerServiceName,providerServiceDescription,tags
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstorage452,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage452,,0.000554,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstorage790,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage790,,0.000554,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstorage905,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage905,,0.000554,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armwaitforprovision,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armwaitforprovision/providers/Microsoft.Storage/storageAccounts/armwaitforprovision,,0.000555,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstorage893,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage893,,7.2e-05,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstorage466,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage466,,4.8e-05,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstrg675,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmngdgrp/providers/Microsoft.Storage/storageAccounts/armstrg675,,4.8e-05,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstrg343,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanaged/providers/Microsoft.Storage/storageAccounts/armstrg343,,7.2e-05,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstorage538,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage538,,7.2e-05,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,sotrag321,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armgrp/providers/Microsoft.Storage/storageAccounts/sotrag321,,7.2e-05,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstorage653,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage653,,7.2e-05,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstorag123,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmngdgrp/providers/Microsoft.Storage/storageAccounts/armstorag123,,4.8e-05,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstorage452,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage452,,7.2e-05,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstorage790,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage790,,7e-05,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstorage905,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage905,,7.2e-05,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armwaitforprovision,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armwaitforprovision/providers/Microsoft.Storage/storageAccounts/armwaitforprovision,,7.2e-05,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,asasd12432,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/asasd12432,,7.2e-05,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,usnorthcentral,userdingdong,/subscriptions/77da2c98-be85-427e-b959-ede022db4f2d/resourceGroups/omkara/providers/Microsoft.Storage/storageAccounts/userdingdong,,0.000531,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,eunorth,ertrdfg,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/ertrdfg,,0.000531,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,eunorth,armstrg101,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmngdgrp/providers/Microsoft.Storage/storageAccounts/armstrg101,,0.000531,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,eunorth,storage123445,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/storage123445,,0.000554,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,eunorth,armstoragexzcxz,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstoragexzcxz,,0.000554,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,ussouthcentral,msarmtest,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armtest/providers/Microsoft.Storage/storageAccounts/msarmtest,,0.000531,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,ussouthcentral,armapproved,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armapproved/providers/Microsoft.Storage/storageAccounts/armapproved,,0.000531,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,uswest,armwa,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armwaitforapproval/providers/Microsoft.Storage/storageAccounts/armwa,,0.000531,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,uswest,armstrg781,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmngdgrp/providers/Microsoft.Storage/storageAccounts/armstrg781,,0.000573,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage211,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage211,,0.000554,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armcreated1611,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armcreated/providers/Microsoft.Storage/storageAccounts/armcreated1611,,0.000561,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage159,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage159,,0.000554,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage92,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage92,,0.000531,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage385,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage385,,0.000554,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstrg742,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmngdgrp/providers/Microsoft.Storage/storageAccounts/armstrg742,,0.000555,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage666,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage666,,0.000616,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,oltuirujt,/subscriptions/77da2c98-be85-427e-b959-ede022db4f2d/resourceGroups/eastus-defaultnetwork/providers/Microsoft.Storage/storageAccounts/oltuirujt,,0.000531,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,euwest,vertebrata,/subscriptions/77da2c98-be85-427e-b959-ede022db4f2d/resourceGroups/redblacktree/providers/Microsoft.Storage/storageAccounts/vertebrata,,0.000531,GB,USD,0,0,0.0,0,0,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,EastUS,MAG-VAULT-TEST,/subscriptions/78ff15d2-1018-4135-a0eb-f94c67a9a860/resourceGroups/RecoveryServices-FKH3ZDT3IJU673E4XYN4BNTO5FOI64LI2GEHQNKP62Z3PY23SEXQ-East-US/providers/microsoft.siterecovery/SiteRecoveryVault/MAG-VAULT-TEST,,0.064516,VM,USD,25.0029808036247,1.61309230952665,0.0,25.0029808036247,1.61309230952665,USD,1.0,,,microsoft.siterecovery,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,SouthCentralUS,ServicePlan6cb70094-81b5,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/ArmSync/providers/Microsoft.Web/serverfarms/ServicePlan6cb70094-81b5,,24,Hours,USD,0.1,2.4,0.0,0.1,2.4,USD,1.0,,,Microsoft.Web,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,apeast,arayresource014432,/subscriptions/78ff15d2-1018-4135-a0eb-f94c67a9a860/resourceGroups/aray_resource_01/providers/Microsoft.Storage/storageAccounts/arayresource014432,,0.0146,Operation Units,USD,0.00033172557007,4.843193323e-06,0.0,0.00033172557007,4.843193323e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,brsouth,azsxdcdiag937,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/azsxdc/providers/Microsoft.Storage/storageAccounts/azsxdcdiag937,,0.0146,Operation Units,USD,0.00033172557007,4.843193323e-06,0.0,0.00033172557007,4.843193323e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,eunorth,northeudiag145,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/northeu/providers/Microsoft.Storage/storageAccounts/northeudiag145,,0.0146,Operation Units,USD,0.00033172557007,4.843193323e-06,0.0,0.00033172557007,4.843193323e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,eunorth,northeudisks507,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/northeu/providers/Microsoft.Storage/storageAccounts/northeudisks507,,0.0146,Operation Units,USD,0.00033172557007,4.843193323e-06,0.0,0.00033172557007,4.843193323e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,euwest,vertebrata,/subscriptions/77da2c98-be85-427e-b959-ede022db4f2d/resourceGroups/redblacktree/providers/Microsoft.Storage/storageAccounts/vertebrata,,7.2e-05,GB,USD,0.059916613744926,4.31399619e-06,0.0,0.059916613744926,4.31399619e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,euwest,vertebrata,/subscriptions/77da2c98-be85-427e-b959-ede022db4f2d/resourceGroups/redblacktree/providers/Microsoft.Storage/storageAccounts/vertebrata,,1.237368,GB,USD,0.060001190203052,0.07424355271917,0.0,0.060001190203052,0.07424355271917,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,euwest,vertebrata,/subscriptions/77da2c98-be85-427e-b959-ede022db4f2d/resourceGroups/redblacktree/providers/Microsoft.Storage/storageAccounts/vertebrata,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,oltuirujt,/subscriptions/77da2c98-be85-427e-b959-ede022db4f2d/resourceGroups/eastus-defaultnetwork/providers/Microsoft.Storage/storageAccounts/oltuirujt,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage211,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage211,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage92,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage92,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage159,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage159,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage385,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage385,,0.0146,Operation Units,USD,0.00034612069844,5.053362197e-06,0.0,0.00034612069844,5.053362197e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,saran7280,/subscriptions/78ff15d2-1018-4135-a0eb-f94c67a9a860/resourceGroups/saran/providers/Microsoft.Storage/storageAccounts/saran7280,,0.0146,Operation Units,USD,0.00033172557007,4.843193323e-06,0.0,0.00033172557007,4.843193323e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,saran7280,/subscriptions/78ff15d2-1018-4135-a0eb-f94c67a9a860/resourceGroups/saran/providers/Microsoft.Storage/storageAccounts/saran7280,,0.944976,GB,USD,0.044999210464098,0.042523173907522,0.0,0.044999210464098,0.042523173907522,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,oltuirujt,/subscriptions/77da2c98-be85-427e-b959-ede022db4f2d/resourceGroups/eastus-defaultnetwork/providers/Microsoft.Storage/storageAccounts/oltuirujt,,5.6e-05,GB,USD,0.059916613744926,3.35533037e-06,0.0,0.059916613744926,3.35533037e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armcreated1611,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armcreated/providers/Microsoft.Storage/storageAccounts/armcreated1611,,7.2e-05,GB,USD,0.059916613744926,4.31399619e-06,0.0,0.059916613744926,4.31399619e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstrg742,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmngdgrp/providers/Microsoft.Storage/storageAccounts/armstrg742,,5.6e-05,GB,USD,0.059916613744926,3.35533037e-06,0.0,0.059916613744926,3.35533037e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage211,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage211,,7.2e-05,GB,USD,0.059916613744926,4.31399619e-06,0.0,0.059916613744926,4.31399619e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage159,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage159,,7.2e-05,GB,USD,0.059916613744926,4.31399619e-06,0.0,0.059916613744926,4.31399619e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage666,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage666,,7.2e-05,GB,USD,0.059916613744926,4.31399619e-06,0.0,0.059916613744926,4.31399619e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage385,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage385,,7.2e-05,GB,USD,0.059916613744926,4.31399619e-06,0.0,0.059916613744926,4.31399619e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage92,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage92,,4.8e-05,GB,USD,0.059916613744926,2.87599746e-06,0.0,0.059916613744926,2.87599746e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,oltuirujt,/subscriptions/77da2c98-be85-427e-b959-ede022db4f2d/resourceGroups/eastus-defaultnetwork/providers/Microsoft.Storage/storageAccounts/oltuirujt,,2.76924,GB,USD,0.060001190203052,0.1661576959579,0.0,0.060001190203052,0.1661576959579,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage666,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage666,,0.51612,GB,USD,0.060001190203052,0.030967814287599,0.0,0.060001190203052,0.030967814287599,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstrg742,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmngdgrp/providers/Microsoft.Storage/storageAccounts/armstrg742,,0.488592,GB,USD,0.060001190203052,0.02931610152369,0.0,0.060001190203052,0.02931610152369,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage211,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage211,,0.185496,GB,USD,0.060001190203052,0.011129980777905,0.0,0.060001190203052,0.011129980777905,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage92,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage92,,0.186744,GB,USD,0.060001190203052,0.011204862263279,0.0,0.060001190203052,0.011204862263279,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage159,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage159,,0.344184,GB,USD,0.060001190203052,0.020651449648847,0.0,0.060001190203052,0.020651449648847,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armcreated1611,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armcreated/providers/Microsoft.Storage/storageAccounts/armcreated1611,,0.935376,GB,USD,0.060001190203052,0.05612367328737,0.0,0.060001190203052,0.05612367328737,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage385,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage385,,0.185664,GB,USD,0.060001190203052,0.011140060977859,0.0,0.060001190203052,0.011140060977859,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstorage666,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage666,,0.0158,Operation Units,USD,0.00034612069844,5.468707035e-06,0.0,0.00034612069844,5.468707035e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armstrg742,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmngdgrp/providers/Microsoft.Storage/storageAccounts/armstrg742,,0.0151,Operation Units,USD,0.00034612069844,5.226422546e-06,0.0,0.00034612069844,5.226422546e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,USEast,armcreated1611,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armcreated/providers/Microsoft.Storage/storageAccounts/armcreated1611,,0.0141,Operation Units,USD,0.00034612069844,4.880301848e-06,0.0,0.00034612069844,4.880301848e-06,USD,1.0,,,Microsoft.Storage,,
201703,,2017-06-15 10:25:38,,,20170701,2017-07-11,estimated,,Azure,53248,53248,aueast,armstorage905,/subscriptions/d5d1919d-1ed6-4437-9ddd-3140a7eb8173/resourceGroups/armmanagegroup/providers/Microsoft.Storage/storageAccounts/armstorage905,,0.980832,GB,USD,0.102194986563933,0.100236113061476,0.0,0.102194986563933,0.100236113061476,USD,1.0,,,Microsoft.Storage,,
